"","index","sigmas","r"
"1076",76,1.8525307633586,-1.36425536324424
"1077",77,1.86728046601399,-1.60291528593209
"1078",78,1.73597873612271,0.949129430744278
"1079",79,2.10159823293374,2.52316206807722
"1080",80,1.80510462507112,-0.408432536730528
"1081",81,2.02019593435585,2.19999262079167
"1082",82,1.74680306527177,0.189077957898205
"1083",83,1.86702533762947,1.78896910438107
"1084",84,2.43130570237961,-3.2497977438339
"1085",85,2.00581587258413,-0.47495124486151
"1086",86,2.12426242070038,-2.23669560933432
"1087",87,1.8336056939925,-0.594038228404501
"1088",88,1.75367540726046,1.14647650580564
"1089",89,1.79324696607658,1.50338059533372
"1090",90,1.61531031444206,0.067331797131126
"1091",91,1.51872435826486,0.0797907767341523
"1092",92,1.56088419366489,0.971421000115117
"1093",93,1.64173411313107,1.26109894563145
"1094",94,1.7802762407751,-1.65503075939108
"1095",95,1.61205517200033,0.216257029472195
"1096",96,1.65794606939849,1.22396109721321
"1097",97,1.54343469275074,-0.161225166249169
"1098",98,1.62048512872868,1.20398882475091
"1099",99,2.17322799843963,2.83427469086686
"1100",100,2.25792288272022,-2.40607271829055
"1101",101,2.12821962261497,-1.80758668757327
"1102",102,1.89240884952925,1.02721609660109
"1103",103,1.8925530856334,-1.62393714477315
"1104",104,1.88832857232336,-1.60717786412759
"1105",105,1.70920366857758,0.679423241072106
"1106",106,1.60127680480326,-0.58707982211797
"1107",107,1.54284940456974,0.572539903647884
"1108",108,1.52395528881704,-0.663946734115544
"1109",109,1.63364236045681,-1.30072736154582
"1110",110,1.55548930228937,0.532770396441186
"1111",111,1.55246599503423,0.817266135701401
"1112",112,1.79074890306566,1.82729882701404
"1113",113,1.65244918744014,-0.651146425304754
"1114",114,1.81845477890393,-1.77151876872431
"1115",115,1.76960033798504,1.26240044457309
"1116",116,1.94654432701474,-2.01931683079111
"1117",117,1.77900395977301,0.949276356620144
"1118",118,1.7272008259934,-1.15584766710883
"1119",119,1.90629407800826,1.95136342522624
"1120",120,1.87119912175,-1.51041671657558
"1121",121,1.67971447877122,0.485618689833571
"1122",122,2.47407572332079,3.51678371983476
"1123",123,2.0664925175365,-0.836393015018894
"1124",124,1.96702419786578,1.56417020863281
"1125",125,1.73430281932232,0.494011375087017
"1126",126,1.71103388130342,1.18846372601154
"1127",127,1.57163221750906,0.143867481017948
"1128",128,1.92121303429429,-2.20306272386576
"1129",129,1.79014356221905,1.09405090037464
"1130",130,1.73589072735659,-1.17048370435109
"1131",131,1.829005919376,1.67192936897383
"1132",132,1.63644717298264,0.133266942720812
"1133",133,2.06156327173559,-2.52392779108786
"1134",134,2.16790266194274,-2.29112809912049
"1135",135,2.54298742354399,3.22329234400362
"1136",136,2.12917884763171,-1.00001674494458
"1137",137,1.84316454271155,0.659682370306393
"1138",138,2.07154314442327,2.30410013776349
"1139",139,1.83147317010223,-0.833963374896787
"1140",140,1.90620774429374,1.78557271671515
"1141",141,2.33598492259092,2.96648589882003
"1142",142,2.96652552443493,-4.11171533865445
"1143",143,2.60028938101077,-2.13023318084774
"1144",144,4.09886380730499,6.43426558314571
"1145",145,3.07124317280257,0.327578850909981
"1146",146,3.0513106576213,3.4613241281674
"1147",147,3.39521978581405,-4.42427735316798
"1148",148,3.22936903328588,3.49526615875158
"1149",149,3.10774842797336,3.38806144916626
"1150",150,3.86678516824041,5.51451943857866
"1151",151,3.02818736064731,1.52086041713466
"1152",152,2.92593609698524,3.14967865982609
"1153",153,2.39677410509696,1.24361715577682
"1154",154,1.99133773690221,0.557263932020041
"1155",155,1.77024074025436,-0.709552176260746
"1156",156,1.92498594854695,1.94824259515685
"1157",157,1.7006547152723,-0.362587964160946
"1158",158,1.8400428444263,-1.76978759463341
"1159",159,1.6617247650691,-0.477669202767354
"1160",160,1.63429651986444,0.983633599499058
"1161",161,1.65160814327829,-1.143600894139
"1162",162,1.53847319515926,-0.0999173450399889
"1163",163,1.7804605810322,-1.81345893667115
"1164",164,1.79516332678678,1.45784250353668
"1165",165,1.61598897057767,0.0195506273194759
"1166",166,1.51993362831306,0.122311868633375
"1167",167,2.01279564100025,-2.51412488100807
"1168",168,2.59326275004285,3.51157065738632
"1169",169,3.1250022891245,-4.24387144859245
"1170",170,2.66157504689209,-2.00096816293343
"1171",171,2.15215110650363,-0.547002498792279
"1172",172,2.25523607903006,-2.42913741860939
"1173",173,1.98122829029454,-1.12874657944698
"1174",174,1.73244811645666,-0.359368460323205
"1175",175,1.67954161285714,1.03307274866721
"1176",176,1.84415046058912,1.81701303116926
"1177",177,1.7693688268026,1.19752603954332
"1178",178,2.50230497392374,-3.51007937227118
"1179",179,2.06560561150247,-0.673204899488873
"1180",180,2.72822066430797,-3.79026152220915
"1181",181,2.20381931466417,-0.6713806051919
"1182",182,1.85179310718746,-0.0492587042576712
"1183",183,1.65158768204222,0.20954725449653
"1184",184,2.36020743166191,3.26940778772717
"1185",185,2.02698399638847,-1.03822695235503
"1186",186,1.76066978826166,0.389983087196857
"1187",187,1.65350269315702,0.7833519954419
"1188",188,1.58592433299128,0.702662583404667
"1189",189,2.0474824468584,2.53942669068324
"1190",190,1.96869884455556,-1.61212381188891
"1191",191,1.84981334890095,-1.27006805000748
"1192",192,1.81328039278598,-1.38694036158253
"1193",193,1.72765903027394,1.06585307532834
"1194",194,1.59171418481006,-0.370365511722281
"1195",195,1.5127083410906,-0.267765457955897
"1196",196,1.46782724968054,-0.185953150929589
"1197",197,1.65193451486158,1.47380372272859
"1198",198,2.00705428982233,2.35501104144526
"1199",199,1.74389198499674,-0.300143266839654
"1200",200,1.70527687401817,1.13635321591079
"1201",201,1.57569610909355,0.310019460044943
"1202",202,1.9978513134495,-2.41522997976427
"1203",203,1.73213585635831,-0.12368898571548
"1204",204,1.65956282617365,-0.9201475634853
"1205",205,1.83000390089422,-1.79985174415313
"1206",206,2.45960240409237,-3.35419481027014
"1207",207,2.22145424612876,-1.74168211272417
"1208",208,3.19556109647637,-4.74137154470852
"1209",209,2.47597716206795,-0.286691160341645
"1210",210,2.24697728573794,1.81077834929368
"1211",211,2.06583163424875,-1.57396196454654
"1212",212,1.77053168064893,0.056340087862341
"1213",213,1.75038925869406,1.28643090352181
"1214",214,1.59346295005669,0.154842874420169
"1215",215,1.50780213603165,0.114093453214275
"1216",216,1.4793228836727,-0.41498013384945
"1217",217,1.56191586004849,-1.07297570148343
"1218",218,1.8750760029589,-2.07855674282007
"1219",219,1.93789442293228,1.8234397769014
"1220",220,1.72448802076481,-0.566102277406081
"1221",221,1.99686477159213,-2.23647002300876
"1222",222,2.23915232644065,2.59491084175141
"1223",223,2.09829016637896,-1.7281204161558
"1224",224,1.79431826353952,-0.246084129991974
"1225",225,1.64328731203638,0.549557926773885
"1226",226,1.64722624071975,-1.10023890309612
"1227",227,1.73866408609358,-1.49027476237748
"1228",228,1.69985860517392,-1.1225608750353
"1229",229,1.64612438519945,0.939797589477583
"1230",230,1.70576323093768,1.35985961805477
"1231",231,1.77439203532239,1.52058431203937
"1232",232,1.84436113095807,-1.66075729099824
"1233",233,1.65875056291888,0.41076935657071
"1234",234,1.72163387444119,1.40035291103294
"1235",235,1.61140973482749,0.618141663065247
"1236",236,1.64301255148539,1.15638744601469
"1237",237,1.54692959077864,0.379675460787759
"1238",238,2.00172184921688,-2.45655231453824
"1239",239,2.34837037238377,-2.89332463040574
"1240",240,1.93840818082204,-0.00390407174757849
"1241",241,2.2174983891453,-2.60677704463009
"1242",242,2.13589095689123,-1.91779441616207
"1243",243,3.53277112777434,5.53758574090766
"1244",244,2.69286435818905,-0.193928947357414
"1245",245,3.08398974182903,-4.03535768836098
"1246",246,2.67215926588554,-2.1485954934985
"1247",247,2.19010990824017,0.868646147831559
"1248",248,2.0505396618068,1.63953468963694
"1249",249,2.33172774352643,-2.78962232665372
"1250",250,2.20231791835017,1.94227279110567
"1251",251,1.97425258616951,-1.255084548618
"1252",252,2.06072768191993,2.07987334713164
"1253",253,2.67013062965938,-3.65435734885066
"1254",254,2.46180019893899,2.23283185646497
"1255",255,3.28426179887241,-4.74557529135813
"1256",256,3.21843203312688,-3.63552699989558
"1257",257,2.50117156409015,-0.505657384284774
"1258",258,2.05264465725839,0.533605636104744
"1259",259,1.87244462746737,-1.15379639804965
"1260",260,1.82422170385459,1.38414881587741
"1261",261,2.11136701097023,-2.44538902331597
"1262",262,1.80487283711602,0.308926262251222
"1263",263,1.80340296246289,1.44161861107612
"1264",264,1.62341181458605,0.176397252696129
"1265",265,1.63535137815028,-1.0903228423258
"1266",266,1.92009356889309,2.12098424345522
"1267",267,1.9028853551317,-1.60996171602764
"1268",268,1.76337458289658,-0.998337922446353
"1269",269,1.68842648067768,-0.993376432259804
"1270",270,1.55834191316455,-0.100623522739194
"1271",271,2.07495087800797,-2.64020604434791
"1272",272,1.78881261531869,-0.396400469434032
"1273",273,1.87370956384775,-1.74247165762976
"1274",274,2.61217806017493,3.68242694122232
"1275",275,2.29558147061221,-1.69111125120781
"1276",276,2.10417960042189,1.62555082635861
"1277",277,1.79651633603226,0.21358097773412
"1278",278,1.82827956136503,-1.55870745778859
"1279",279,1.64429762428634,0.328692358602744
"1280",280,2.03301309922352,-2.4367224729115
"1281",281,1.83523936644243,1.00255074906096
"1282",282,2.14543381162589,-2.52905415389335
"1283",283,1.82083411606187,-0.215976527899256
"1284",284,1.64571775061875,-0.410968269635828
"1285",285,1.75650069322432,-1.56109067422608
"1286",286,1.84604979886108,1.6982859174535
"1287",287,1.64441039299812,-0.0212611274952651
"1288",288,1.53386959685872,0.0487568753245535
"1289",289,1.68726987126477,-1.49499347645629
"1290",290,1.732971068376,-1.39014257612824
"1291",291,1.58809514587096,-0.261099153737807
"1292",292,1.53604250256115,0.572722950779439
"1293",293,1.49008586040957,0.368069678889673
"1294",294,1.81940012726655,-2.00003240590519
"1295",295,2.53606520592236,3.54801273820584
"1296",296,3.16751023872128,-4.40352425074095
"1297",297,2.45437779761502,-0.157160398144893
"1298",298,2.15912131415117,1.47175593822379
"1299",299,2.52247018750199,-3.17907398583581
"1300",300,2.26219707966372,1.76645379581137
"1301",301,1.98187855237837,1.10916602718414
"1302",302,1.78923960622419,0.88967610265871
"1303",303,1.64779263260565,-0.617876405733992
"1304",304,2.30576816065314,-3.14057135494325
"1305",305,2.3910998649446,-2.61984424396896
"1306",306,2.04359432433888,-1.02891282494524
"1307",307,3.53803449995804,5.60640979643191
"1308",308,3.9101872485464,5.17388321516447
"1309",309,3.28629421316858,-2.68014147397599
"1310",310,2.61421064103156,1.20309662666803
"1311",311,2.10413370644851,-0.185562359432467
"1312",312,1.8332087339797,0.699916507004145
"1313",313,2.21827983866749,2.73278753380069
"1314",314,2.0060821681854,1.37111018787951
"1315",315,1.82245482544799,-1.01514983794341
"1316",316,1.99962728562931,2.11174373921483
"1317",317,1.78741478102182,-0.807458892036566
"1318",318,1.75319275450187,-1.25997226785645
"1319",319,1.62877072911113,0.621963747041798
"1320",320,1.59827960736712,-0.871876633706464
"1321",321,1.50912119237549,-0.0256853793703163
"1322",322,1.64503039942513,1.37525952507688
"1323",323,1.6189261727169,-0.944915243450248
"1324",324,1.65438050811967,1.1923560560118
"1325",325,1.62614035547753,-0.958896975504394
"1326",326,1.59802848342959,-0.878500248522032
"1327",327,1.52473179685314,0.399831361988498
"1328",328,1.68383438478365,1.49765896119269
"1329",329,1.58009719389053,0.513348564008468
"1330",330,1.9819857276801,2.36637124000527
"1331",331,2.17013136204488,-2.41200913221527
"1332",332,1.92959159023391,1.10843529481282
"1333",333,1.71885457642361,-0.556175039418578
"1334",334,1.58223367330065,-0.29570745385865
"1335",335,1.83074897785001,1.9147759846656
"1336",336,1.64193789869828,-0.25909556301549
"1337",337,1.53357604236332,-0.113658056172614
"1338",338,1.65852718681484,1.38417808409729
"1339",339,1.676760768858,1.20577839489588
"1340",340,1.67557576764764,1.15728247075829
"1341",341,1.88417716460249,1.95477749036006
"1342",342,2.00717115646688,2.04423926971043
"1343",343,1.78444962969947,0.752534506979113
"1344",344,1.61022596754865,-0.0482156994037673
"1345",345,1.56605005828891,0.721338921226113
"1346",346,1.49733737741528,0.229222084970847
"1347",347,1.45736575929265,0.0984097802765708
"1348",348,1.43941163316834,0.182102274569572
"1349",349,1.49434102742857,0.810559850568493
"1350",350,1.5908465112705,-1.17511002221549
"1351",351,1.78427450484239,1.74951345371584
"1352",352,2.44996847700012,3.37170964743358
"1353",353,2.05162994726915,-0.832691762467718
"1354",354,2.249253065547,2.55248025301323
"1355",355,1.99890561445777,-1.24640012178343
"1356",356,1.74416076276468,0.384208878139985
"1357",357,1.63312990742409,0.697770046503052
"1358",358,1.73237436355089,-1.49171521883017
"1359",359,1.75174798407672,1.37605781367485
"1360",360,1.62928098248828,-0.633103519812129
"1361",361,2.01173225344659,-2.39429070889362
"1362",362,1.77899337784866,0.686255804227384
"1363",363,2.39604000687872,-3.24479018086361
"1364",364,2.12182782714291,1.45103350611017
"1365",365,1.81566806038708,0.38975993248325
"1366",366,2.01550981115969,-2.17098637039025
"1367",367,1.97985052119269,-1.72111222452856
"1368",368,2.31881044514679,-2.83841378084565
"1369",369,1.97760814546276,0.861187236203093
"1370",370,1.76465803489935,-0.726982328154061
"1371",371,1.60918956318988,-0.329049440114104
"1372",372,1.65173967527264,-1.2020793508613
"1373",373,1.55855519904734,0.465375586820699
"1374",374,1.71999707054662,1.57463516245322
"1375",375,1.9947512721548,-2.23594698537235
"1376",376,1.8369319788889,-1.13255283347414
"1377",377,1.70011289565446,0.823051862355883
"1378",378,2.00315629460331,-2.28578448358805
"1379",379,2.06684373858724,-2.05387882589086
"1380",380,1.79254426478749,-0.507587172657363
"1381",381,1.68101288533007,-0.854784280846055
"1382",382,1.93310237406631,-2.10077971897573
"1383",383,1.69660624872145,0.182851204446568
"1384",384,2.1058493707598,2.5789954056629
"1385",385,1.79689437156083,0.196032279504155
"1386",386,1.82309999728883,1.53761602146639
"1387",387,1.74728022828102,-1.1418426571183
"1388",388,2.04094166025503,2.3373409125854
"1389",389,2.49293476165898,3.23110006840056
"1390",390,2.11331102324765,1.09349838901906
"1391",391,2.53760376182993,-3.26924614733703
"1392",392,3.22301876124105,-4.53436269292062
"1393",393,2.60836870716462,-1.42555526592238
"1394",394,2.1122614704702,-0.446672375741278
"1395",395,1.83699961851276,-0.692202616289865
"1396",396,1.74263944431959,-1.0793646799398
"1397",397,1.68399911157375,1.02868344876988
"1398",398,1.88905202281563,1.95839308363874
"1399",399,1.67243094306895,0.206288526765979
"1400",400,1.69472350943393,1.25641705358374
"1401",401,1.56291440509179,0.148969246595913
"1402",402,1.50406278901996,0.369026442109486
"1403",403,1.48161636593283,0.462185457519462
"1404",404,1.45782507985715,0.303646919741308
"1405",405,1.52050276980296,-0.9115951061157
"1406",406,1.47751165119504,0.300423827993288
"1407",407,1.44728371318057,-0.101813665245166
"1408",408,1.66507047947509,-1.55471822570366
"1409",409,1.59774872903954,-0.745142380886026
"1410",410,1.8139036425663,1.8383379485662
"1411",411,1.9341024881062,-1.91104615524319
"1412",412,1.70380649081992,0.329546865209308
"1413",413,1.64242416733354,0.905683657725366
"1414",414,1.71558907551317,1.40767811578675
"1415",415,1.76590895484644,-1.46834543937135
"1416",416,2.15731670923389,2.64247243160409
"1417",417,1.83260878094945,-0.32376561503232
"1418",418,1.72347214827701,-0.985103672852148
"1419",419,1.74279433979232,-1.35665518570351
"1420",420,1.72290787504416,-1.22439847882283
"1421",421,2.04508524498634,2.3791930609041
"1422",422,2.18129441956804,2.35715825745625
"1423",423,2.43206790361384,-2.90742246406748
"1424",424,3.03249250906767,-4.17872934182041
"1425",425,2.44345621454686,1.11426038792837
"1426",426,2.19078289296585,1.64751383191764
"1427",427,2.18125510251416,2.12768182159845
"1428",428,2.04037316201792,1.61677222592935
"1429",429,1.77568273533786,-0.488152491323029
"1430",430,1.60692385613372,0.13759470827021
"1431",431,2.02120349608623,-2.44551387434582
"1432",432,3.38476461763959,5.29591028704517
"1433",433,3.71401612578635,-4.85304029250003
"1434",434,2.86727675662244,1.03974052494964
"1435",435,2.27684440493224,-0.494578759274256
"1436",436,1.92094413864699,-0.571594733083388
"1437",437,1.71751006046691,-0.591122141647975
"1438",438,1.68563645940373,1.10521471423524
"1439",439,1.55585533079345,-0.00149858024766423
"1440",440,1.79077793502206,1.82258306384343
"1441",441,1.89942068374998,1.82971411936064
"1442",442,1.67652055624376,0.150794657059162
"1443",443,1.86288849371385,-1.8841381338758
"1444",444,1.66011492226575,0.263342521719541
"1445",445,1.60032106453488,-0.781103347898243
"1446",446,1.51149402621874,-0.116910742276759
"1447",447,1.50106545076986,-0.607975854365509
"1448",448,1.66452860189794,-1.46521525470817
"1449",449,1.58533952674192,-0.653130108993472
"1450",450,1.56599366041314,-0.807641498292008
"1451",451,1.53378593443325,-0.648925317835076
"1452",452,1.47596550651551,-0.0861109766704731
"1453",453,1.52520575126677,0.888848497561921
"1454",454,1.60984286729794,1.19508404940329
"1455",455,1.5181004008016,0.171578924686193
"1456",456,1.55981890266187,0.967334129871539
"1457",457,2.20059173017825,2.9586519781697
"1458",458,1.96044595306626,1.18609492794555
"1459",459,2.96836949313182,4.4307799465063
"1460",460,2.79889398031988,-2.84499489700365
"1461",461,2.49871382109359,2.10290830612331
"1462",462,2.81880708597377,3.57019514316041
"1463",463,5.03475902759799,-8.24135138028781
"1464",464,3.99624097237223,2.76619032622897
"1465",465,5.95471170097578,9.39390236396365
"1466",466,4.53195802372265,2.45584188410353
"1467",467,4.67279658111756,5.93456151823422
"1468",468,4.34552360838154,-4.81873478787026
"1469",469,3.90834058415423,-4.01386696600937
"1470",470,2.93906839998292,-0.0432048957348585
"1471",471,2.79713876308177,2.88959266451492
"1472",472,2.74759994048305,-2.96496925390196
"1473",473,3.09992190111252,-4.01450000063345
"1474",474,2.53723372185911,1.45235103979777
"1475",475,2.38082090363701,-2.19812851878248
"1476",476,1.98116374297028,-0.550320176087036
"1477",477,2.91152654568093,-4.28737757375248
"1478",478,2.7757825744504,2.86733063290587
"1479",479,2.80870759462642,3.1813801521776
"1480",480,2.23293948143579,-0.372377728024779
"1481",481,2.1757082354966,-2.03363136788223
"1482",482,1.95039280985272,1.20717155605063
"1483",483,1.72840040570716,0.533391370027964
"1484",484,1.88094952598777,-1.8657323299349
"1485",485,1.684895345501,-0.4826550377309
"1486",486,1.56770075652311,-0.357069084621257
"1487",487,1.53683823132414,-0.665905194097827
"1488",488,1.9659312528171,-2.36921211669847
"1489",489,1.81113002607304,-1.07664467357592
"1490",490,1.74153755360543,1.14434415707038
"1491",491,1.60458691399578,-0.440539968892291
"1492",492,1.51446669299504,-0.144450474881875
"1493",493,1.47294129089316,0.275386784494969
"1494",494,1.5254081153857,-0.898316750512752
"1495",495,1.48397530493009,-0.359387193242773
"1496",496,1.48410428347609,-0.581590266455967
"1497",497,1.47492245435604,0.497036163163235
"1498",498,1.49277144172091,-0.684758969846827
"1499",499,1.45450714649175,-0.0685018390707033
"1500",500,1.43501634724108,-0.0701521501531883
"1501",501,1.55551605577032,-1.14016700726207
"1502",502,1.57051351706588,0.925018211364884
"1503",503,1.49858094269401,-0.204030129820301
"1504",504,1.46729654126652,-0.316684486041754
"1505",505,1.59156839524456,1.23370767301252
"1506",506,1.52124360946914,-0.398485219215782
"1507",507,1.76018374367467,1.77121027532138
"1508",508,1.67855350886359,0.945900763593406
"1509",509,1.58084113737287,0.548597486174863
"1510",510,1.93712434330789,2.23824437944181
"1511",511,2.56834304603965,-3.52143940334166
"1512",512,2.73305458806939,-3.25135580965696
"1513",513,3.86161516734397,5.82445362529894
"1514",514,3.93690677775061,4.84534110473426
"1515",515,3.08607246924348,-1.60647211519862
"1516",516,2.48212402981437,-1.15328235437041
"1517",517,2.7345867691571,-3.36526123223646
"1518",518,2.29921658472732,1.35082012676327
"1519",519,1.9541619094182,-0.76496256221775
"1520",520,1.71869123543763,-0.385249610251282
"1521",521,1.59775778666048,0.502925320662818
"1522",522,1.56903408632516,0.786242099341603
"1523",523,1.85329964371703,2.00315217209989
"1524",524,1.78965336639793,1.27213650624795
"1525",525,1.62056321285533,-0.287492266158415
"1526",526,1.9201491010792,2.13998442902844
"1527",527,1.70666719393539,0.48037008534282
"1528",528,1.56768001003773,-0.0649142625379352
"1529",529,1.50271737954042,0.312779026560695
"1530",530,1.80003202903086,-1.92443545327847
"1531",531,2.81543151545969,-4.20578845777862
"1532",532,2.35516430598603,-1.39459862692799
"1533",533,2.13102424261537,1.5998592318483
"1534",534,2.04837566500265,1.7561422718256
"1535",535,1.90421358413857,1.326785515862
"1536",536,2.14781024781985,-2.4495402110267
"1537",537,1.85544540191563,0.673629990350439
"1538",538,1.69217014489115,-0.68823682822126
"1539",539,1.68762863723179,-1.17809240946875
"1540",540,1.65300869648782,-1.01389108892744
"1541",541,1.64099362027596,-1.04345769192975
"1542",542,2.12814544014079,-2.6972658894387
"1543",543,3.57148958315648,5.62465890385045
"1544",544,3.96418930218283,-5.27163096275499
"1545",545,3.39021538459414,-2.96432226215281
"1546",546,4.04406360941113,-5.65911368207483
"1547",547,3.03353111372514,0.289169958425948
"1548",548,2.44808215208229,1.14302335113887
"1549",549,2.53938285967335,-2.85885303127604
"1550",550,2.10494168836333,-0.829752688874763
"1551",551,1.85301583067502,-0.852990646739065
"1552",552,1.81092056258494,1.36942743464418
"1553",553,1.98052425746483,2.06781663630195
"1554",554,1.79552280438224,-0.935706460120494
"1555",555,1.97272874445214,2.06535519839355
"1556",556,1.72254296935761,0.266614151221572
"1557",557,1.96061750835399,-2.12951001674291
"1558",558,1.71714149039949,0.297570109494113
"1559",559,1.71679472228736,1.25578218579504
"1560",560,1.77995127800328,-1.52155018849048
"1561",561,1.8113797029748,-1.5242300267308
"1562",562,1.64076501690545,0.414574587282786
"1563",563,1.68825536277074,-1.29634261105849
"1564",564,1.95910558920529,-2.17024700951553
"1565",565,3.25285342976332,5.05371417233414
"1566",566,2.52367214465023,-0.511186123709741
"1567",567,3.78530174267494,5.8149372986749
"1568",568,3.58586239695569,-3.9556518587762
"1569",569,3.16298157199755,-2.92987363768798
"1570",570,2.51771541592252,-1.0593468163226
"1571",571,2.39654028183665,2.29053113540558
"1572",572,2.78048770314065,-3.58673909751068
"1573",573,2.20847031212805,0.198201798619366
"1574",574,2.16875812649667,-2.05332352660255
"1575",575,1.83925008566006,0.32189528306512
"1576",576,1.84953982807933,1.55924889701362
"1577",577,2.1802022696572,2.60952303993952
"1578",578,2.31638562340703,-2.57487953635218
"1579",579,1.97415213828753,-0.845488984635188
"1580",580,2.30930559091296,2.81913342457644
"1581",581,2.14087843625404,1.74825086177265
"1582",582,1.91545952622154,-1.12146475228319
"1583",583,1.73725050610749,-0.782190775268002
"1584",584,1.60597741190856,0.4835417495768
"1585",585,2.19048014548967,2.89172471258025
"1586",586,2.02012451019863,-1.50753817288656
"1587",587,1.78536056353312,0.700144802800734
"1588",588,1.83905074865343,1.62106085143145
"1589",589,1.65975452707818,0.460909470847713
"1590",590,1.56826018476452,-0.52296418627986
"1591",591,1.98965331169136,2.40069455030939
"1592",592,1.77347986761669,0.743574005461745
"1593",593,1.6494007718416,0.702157355894001
"1594",594,1.63724414509412,-1.03329075864303
"1595",595,1.66786805184886,-1.21312220194509
"1596",596,1.88001331196742,1.95239863926884
"1597",597,1.78379066381038,1.1757041942452
"1598",598,2.41134582840815,3.27802488196416
"1599",599,2.02529847073061,-0.805273335485218
"1600",600,1.76712590822902,-0.489275068383008
"1601",601,1.74016292008409,-1.24739729125419
"1602",602,2.23152820674241,-2.86684184150969
"1603",603,1.88312915406253,-0.433267977648785
"1604",604,1.91644461294939,1.73173540036443
"1605",605,1.68548478660282,0.122188223903296
"1606",606,1.58763062166169,-0.577758622907236
"1607",607,1.50869078850026,-0.229944920119185
"1608",608,1.46663930317333,-0.207821220924782
"1609",609,1.44090575340067,-0.048095993484115
"1610",610,1.48204555769538,0.72653134824095
"1611",611,1.49836012441603,-0.699651210479684
"1612",612,2.44634556066656,-3.58797299830651
"1613",613,2.0570292668264,-0.892685281391399
"1614",614,2.3091234362485,2.71806692433054
"1615",615,2.87491523444719,-3.91540210082375
"1616",616,2.28988156160262,-0.608245464538146
"1617",617,1.93257496333105,-0.61391423345115
"1618",618,1.69714837601438,-0.20728093465362
"1619",619,1.57740657972642,-0.400229986632968
"1620",620,2.14414541129457,-2.80074620169545
